epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,245.945,0.53653,0.30813,0.86037,0.99956,1,0.995,0.9317,0.37223,0.23419,0.8273,0.000140445,0.000140445,0.000140445
187,247.175,0.52285,0.29948,0.86433,0.99958,1,0.995,0.93197,0.37779,0.23433,0.8273,0.000132193,0.000132193,0.000132193
188,248.486,0.54029,0.30316,0.87436,0.99957,1,0.995,0.93243,0.38322,0.23424,0.82986,0.000123941,0.000123941,0.000123941
189,249.722,0.50976,0.28652,0.85633,0.99955,1,0.995,0.93394,0.37491,0.23293,0.82565,0.00011569,0.00011569,0.00011569
190,251.006,0.54624,0.30069,0.86886,0.99957,1,0.995,0.93346,0.36949,0.23076,0.8224,0.000107438,0.000107438,0.000107438
191,254.596,0.60349,0.32233,0.90574,0.99955,1,0.995,0.93243,0.37233,0.23256,0.82165,9.91865e-05,9.91865e-05,9.91865e-05
192,255.845,0.54713,0.30722,0.89031,0.99951,1,0.995,0.93198,0.38788,0.2382,0.82605,9.09349e-05,9.09349e-05,9.09349e-05
193,257.068,0.56877,0.30941,0.86778,0.99948,1,0.995,0.92879,0.39588,0.24197,0.83008,8.26832e-05,8.26832e-05,8.26832e-05
194,258.289,0.56008,0.3129,0.8802,0.99941,1,0.995,0.92539,0.39814,0.24394,0.83228,7.44316e-05,7.44316e-05,7.44316e-05
195,259.551,0.53373,0.29696,0.87791,0.99938,1,0.995,0.92408,0.39508,0.24382,0.832,6.61799e-05,6.61799e-05,6.61799e-05
196,260.797,0.55889,0.30797,0.86134,0.99926,1,0.995,0.92683,0.3865,0.24246,0.8293,5.79283e-05,5.79283e-05,5.79283e-05
197,262.032,0.50033,0.29964,0.87093,0.99928,1,0.995,0.92864,0.38151,0.24128,0.82732,4.96766e-05,4.96766e-05,4.96766e-05
198,263.294,0.49825,0.28964,0.86116,0.99925,1,0.995,0.9303,0.37698,0.24087,0.82587,4.1425e-05,4.1425e-05,4.1425e-05
199,264.532,0.4885,0.28041,0.85428,0.99923,1,0.995,0.93152,0.3755,0.24017,0.82535,3.31733e-05,3.31733e-05,3.31733e-05
200,265.789,0.50266,0.28525,0.85373,0.99914,1,0.995,0.93169,0.37632,0.23847,0.82518,2.49217e-05,2.49217e-05,2.49217e-05
